Date,SSO,UPRO,SPXL,SH,SDS,SPXS,QLD,TQQQ,PSQ,QID,SQQQ,MVV,MYY,MZZ,UWM,TNA,RWM,TWM,TZA,URE,REK,UPW,SDP,SOXL,SOXS,EFO,EFZ,EFU,EET,EUM,EEV,UST,TYD,TBX,PST,TYO,UBT,TMF,TBF,TBT,TMV,UGL,GLL,UVXY,VIXY,TLT,BSV
1987-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74553,,,,,,,,11.36923,
1987-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75403,,,,,,,,11.41446,
1987-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74243,,,,,,,,11.35790,
1987-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74425,,,,,,,,11.36923,
1987-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70386,,,,,,,,11.16558,
1987-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67995,,,,,,,,11.04114,
1987-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67121,,,,,,,,10.99590,
1987-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63562,,,,,,,,10.80358,
1987-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65125,,,,,,,,10.89407,
1987-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67323,,,,,,,,11.01853,
1987-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64591,,,,,,,,10.87146,
1987-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62540,,,,,,,,10.75833,
1987-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63096,,,,,,,,10.79227,
1987-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61872,,,,,,,,10.72440,
1987-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59293,,,,,,,,10.57734,
1987-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60021,,,,,,,,10.62258,
1987-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60946,,,,,,,,10.67914,
1987-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61686,,,,,,,,10.72440,
1987-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64300,,,,,,,,10.87817,
1987-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62441,,,,,,,,10.77565,
1987-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60622,,,,,,,,10.67314,
1987-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60975,,,,,,,,10.69591,
1987-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60551,,,,,,,,10.67314,
1987-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60904,,,,,,,,10.69591,
1987-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61843,,,,,,,,10.75287,
1987-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61414,,,,,,,,10.73009,
1987-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59814,,,,,,,,10.63896,
1987-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59781,,,,,,,,10.63896,
1987-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59939,,,,,,,,10.65036,
1987-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57020,,,,,,,,10.47949,
1987-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56987,,,,,,,,10.47949,
1987-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56211,,,,,,,,10.43393,
1987-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54891,,,,,,,,10.35419,
1987-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54860,,,,,,,,10.35419,
1987-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55553,,,,,,,,10.39976,
1987-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58624,,,,,,,,10.59341,
1987-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58968,,,,,,,,10.61618,
1987-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57985,,,,,,,,10.55923,
1987-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60542,,,,,,,,10.71641,
1987-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61869,,,,,,,,10.79672,
1987-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58284,,,,,,,,10.59021,
1987-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58820,,,,,,,,10.62464,
1987-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58787,,,,,,,,10.62464,
1987-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60087,,,,,,,,10.70495,
1987-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60053,,,,,,,,10.70495,
1987-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59440,,,,,,,,10.67053,
1987-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60557,,,,,,,,10.73937,
1987-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60134,,,,,,,,10.71641,
1987-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62804,,,,,,,,10.87705,
1987-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62967,,,,,,,,10.88853,
1987-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63329,,,,,,,,10.91147,
1987-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63892,,,,,,,,10.94589,
1987-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63454,,,,,,,,10.92296,
1987-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63018,,,,,,,,10.90000,
1987-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63778,,,,,,,,10.94589,
1987-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63741,,,,,,,,10.94589,
1987-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62903,,,,,,,,10.90000,
1987-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63264,,,,,,,,10.92296,
1987-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61434,,,,,,,,10.81969,
1987-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61204,,,,,,,,10.80821,
1987-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62250,,,,,,,,10.87175,
1987-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62615,,,,,,,,10.89486,
1987-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63177,,,,,,,,10.92951,
1987-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63341,,,,,,,,10.94107,
1987-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63506,,,,,,,,10.95263,
1987-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63270,,,,,,,,10.94107,
1987-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62232,,,,,,,,10.88330,
1987-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62991,,,,,,,,10.92951,
1987-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61957,,,,,,,,10.87175,
1987-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62516,,,,,,,,10.90642,
1987-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61290,,,,,,,,10.83708,
1987-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61844,,,,,,,,10.87175,
1987-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62402,,,,,,,,10.90642,
1987-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61772,,,,,,,,10.87175,
1987-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60950,,,,,,,,10.82554,
1987-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59550,,,,,,,,10.74467,
1987-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59517,,,,,,,,10.74467,
1987-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59100,,,,,,,,10.72156,
1987-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59067,,,,,,,,10.72156,
1987-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58461,,,,,,,,10.68689,
1987-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58239,,,,,,,,10.67535,
1987-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58206,,,,,,,,10.67535,
1987-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59410,,,,,,,,10.75097,
1987-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57639,,,,,,,,10.64625,
1987-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57229,,,,,,,,10.62298,
1987-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57949,,,,,,,,10.66953,
1987-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58106,,,,,,,,10.68116,
1987-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58454,,,,,,,,10.70443,
1987-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58421,,,,,,,,10.70443,
1987-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58199,,,,,,,,10.69280,
1987-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58356,,,,,,,,10.70443,
1987-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58514,,,,,,,,10.71607,
1987-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59433,,,,,,,,10.77424,
1987-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59976,,,,,,,,10.80914,
1987-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58393,,,,,,,,10.71607,
1987-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57409,,,,,,,,10.65790,
1987-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57941,,,,,,,,10.69280,
1987-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57720,,,,,,,,10.68116,
1987-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57687,,,,,,,,10.68116,
1987-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58031,,,,,,,,10.70443,
1987-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57617,,,,,,,,10.68116,
1987-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55889,,,,,,,,10.57645,
1987-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54934,,,,,,,,10.51826,
1987-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55931,,,,,,,,10.58390,
1987-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55713,,,,,,,,10.57220,
1987-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52902,,,,,,,,10.39637,
1987-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53050,,,,,,,,10.40810,
1987-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52661,,,,,,,,10.38465,
1987-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51025,,,,,,,,10.27916,
1987-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50819,,,,,,,,10.26744,
1987-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50962,,,,,,,,10.27916,
1987-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51978,,,,,,,,10.34948,
1987-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51946,,,,,,,,10.34948,
1987-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50855,,,,,,,,10.27916,
1987-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49781,,,,,,,,10.20885,
1987-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50094,,,,,,,,10.23229,
1987-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51097,,,,,,,,10.30259,
1987-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51065,,,,,,,,10.30259,
1987-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51033,,,,,,,,10.30259,
1987-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51174,,,,,,,,10.31432,
1987-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50271,,,,,,,,10.25572,
1987-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49895,,,,,,,,10.23229,
1987-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49864,,,,,,,,10.23229,
1987-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49146,,,,,,,,10.18540,
1987-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49197,,,,,,,,10.19130,
1987-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49336,,,,,,,,10.20311,
1987-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49819,,,,,,,,10.23854,
1987-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49788,,,,,,,,10.23854,
1987-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49069,,,,,,,,10.19130,
1987-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49550,,,,,,,,10.22673,
1987-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47974,,,,,,,,10.12045,
1987-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47104,,,,,,,,10.06141,
1987-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46742,,,,,,,,10.03778,
1987-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47372,,,,,,,,10.08502,
1987-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45512,,,,,,,,9.95513,
1987-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44834,,,,,,,,9.90787,
1987-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44646,,,,,,,,9.89608,
1987-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44617,,,,,,,,9.89608,
1987-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44591,,,,,,,,9.89608,
1987-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44567,,,,,,,,9.89608,
1987-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54910,,,,,,,,10.66367,
1987-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55060,,,,,,,,10.67548,
1987-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56489,,,,,,,,10.76995,
1987-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54968,,,,,,,,10.67548,
1987-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54573,,,,,,,,10.65188,
1987-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54723,,,,,,,,10.66367,
1987-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56597,,,,,,,,10.78736,
1987-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55442,,,,,,,,10.71600,
1987-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56705,,,,,,,,10.79925,
1987-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58177,,,,,,,,10.89440,
1987-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59669,,,,,,,,10.98955,
1987-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58473,,,,,,,,10.91819,
1987-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58630,,,,,,,,10.93007,
1987-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58406,,,,,,,,10.91819,
1987-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58182,,,,,,,,10.90628,
1987-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58149,,,,,,,,10.90628,
1987-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57546,,,,,,,,10.87061,
1987-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57511,,,,,,,,10.87061,
1987-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56912,,,,,,,,10.83494,
1987-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57069,,,,,,,,10.84683,
1987-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57412,,,,,,,,10.87061,
1987-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57944,,,,,,,,10.90628,
1987-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57721,,,,,,,,10.89440,
1987-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57121,,,,,,,,10.85871,
1987-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55587,,,,,,,,10.76357,
1987-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54266,,,,,,,,10.68032,
1987-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56661,,,,,,,,10.83962,
1987-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56064,,,,,,,,10.80369,
1987-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56218,,,,,,,,10.81567,
1987-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56745,,,,,,,,10.85160,
1987-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56900,,,,,,,,10.86358,
1987-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55549,,,,,,,,10.77972,
1987-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55148,,,,,,,,10.75578,
1987-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55301,,,,,,,,10.76775,
1987-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53054,,,,,,,,10.62403,
1987-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52665,,,,,,,,10.60007,
1987-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52813,,,,,,,,10.61204,
1987-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54573,,,,,,,,10.73181,
1987-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56009,,,,,,,,10.82764,
1987-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55977,,,,,,,,10.82764,
1987-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57246,,,,,,,,10.91148,
1987-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57024,,,,,,,,10.89951,
1987-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56804,,,,,,,,10.88752,
1987-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58271,,,,,,,,10.98335,
1987-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58238,,,,,,,,10.98335,
1987-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57252,,,,,,,,10.92345,
1987-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57406,,,,,,,,10.93545,
1987-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58316,,,,,,,,10.99532,
1987-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58570,,,,,,,,11.01343,
1988-01-04,0.64527,0.55540,1.20488,263.36131,83506.62802,17203844.14097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59304,,,,,,,,11.06167,
1988-01-05,0.65891,0.57293,1.24289,260.67649,81782.62688,16668529.20323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59656,,,,,,,,11.08579,
1988-01-06,0.66002,0.57430,1.24584,260.54885,81682.88601,16635695.10150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58453,,,,,,,,11.01343,
1988-01-07,0.67091,0.58844,1.27650,258.48968,80372.23958,16232975.35269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58034,,,,,,,,10.98929,
1988-01-08,0.57998,0.46873,1.01678,276.09605,91302.07019,19542026.97984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56472,,,,,,,,10.89279,
1988-01-11,0.59941,0.49223,1.06774,271.56663,88284.64603,18570540.81006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57002,,,,,,,,10.92898,
1988-01-12,0.58920,0.47958,1.04029,273.97215,89828.13579,19055008.69328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57159,,,,,,,,10.94105,
1988-01-13,0.59103,0.48175,1.04498,273.63999,89589.51867,18976489.78298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57504,,,,,,,,10.96517,
1988-01-14,0.59117,0.48187,1.04521,273.70137,89608.46491,18979874.36059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57471,,,,,,,,10.96517,
1988-01-15,0.62077,0.51799,1.12354,266.94565,85163.52656,17565010.94502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60852,,,,,,,,11.18229,
1988-01-18,0.61973,0.51662,1.12055,267.26199,85345.06842,17618726.01539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60817,,,,,,,,11.18229,
1988-01-19,0.60699,0.50062,1.08583,270.10323,87139.08527,18171782.60027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60388,,,,,,,,11.15817,
1988-01-20,0.57421,0.45999,0.99768,277.49191,91885.80572,19654064.34477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60940,,,,,,,,11.19436,
1988-01-21,0.57644,0.46261,1.00335,277.04621,91569.53441,19549935.20060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61694,,,,,,,,11.24261,
1988-01-22,0.59222,0.48155,1.04441,273.34464,89101.98004,18757105.16113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62256,,,,,,,,11.27881,
1988-01-25,0.61968,0.51498,1.11689,267.10291,85011.62781,17462893.42287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62819,,,,,,,,11.31499,
1988-01-26,0.60691,0.49900,1.08222,269.94507,86800.89773,18011817.80642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61578,,,,,,,,11.24261,
1988-01-27,0.60580,0.49757,1.07908,270.28141,86997.61227,18070649.85021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63526,,,,,,,,11.36325,
1988-01-28,0.62458,0.52063,1.12909,266.18487,84340.26232,17240232.69426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64299,,,,,,,,11.41149,
1988-01-29,0.64309,0.54371,1.17912,262.33136,81878.53293,16483048.99217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66213,,,,,,,,11.52688,
1988-02-01,0.63309,0.53095,1.15143,264.46393,83190.02273,16876753.40857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66593,,,,,,,,11.55118,
1988-02-02,0.63606,0.53462,1.15935,263.93439,82837.41062,16767135.08645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67605,,,,,,,,11.61191,
1988-02-03,0.61917,0.51326,1.11302,267.52430,85072.21502,17443430.65066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66507,,,,,,,,11.55118,
